player_id,award_id,year,league_id,tie,notes
brosisc01,Gold Glove,1999,AL,NULL,3B
rodriiv01,Gold Glove,1999,AL,NULL,C
greensh01,Gold Glove,1999,AL,NULL,OF
griffke02,Gold Glove,1999,AL,NULL,OF
willibe02,Gold Glove,1999,AL,NULL,OF
mussimi01,Gold Glove,1999,AL,NULL,P
vizquom01,Gold Glove,1999,AL,NULL,SS
snowjt01,Gold Glove,1999,NL,NULL,1B
reesepo01,Gold Glove,1999,NL,NULL,2B
venturo01,Gold Glove,1999,NL,NULL,3B
liebemi01,Gold Glove,1999,NL,NULL,C
finlest01,Gold Glove,1999,NL,NULL,OF
jonesan01,Gold Glove,1999,NL,NULL,OF
walkela01,Gold Glove,1999,NL,NULL,OF
maddugr01,Gold Glove,1999,NL,NULL,P
ordonre01,Gold Glove,1999,NL,NULL,SS
ramirma02,Hank Aaron Award,1999,AL,NULL,OF
sosasa01,Hank Aaron Award,1999,NL,NULL,OF
caseyse01,Hutch Award,1999,ML,NULL,NULL
mcgwima01,Lou Gehrig Memorial Award,1999,ML,NULL,NULL
rodriiv01,Most Valuable Player,1999,AL,NULL,NULL
jonesch06,Most Valuable Player,1999,NL,NULL,NULL
perezed02,NLCS MVP,1999,NL,NULL,NULL
martipe02,Pitching Triple Crown,1999,AL,NULL,NULL
gwynnto01,Roberto Clemente Award,1999,ML,NULL,NULL
riverma01,Rolaids Relief Man Award,1999,AL,NULL,NULL
wagnebi02,Rolaids Relief Man Award,1999,NL,NULL,NULL
beltrca01,Rookie of the Year,1999,AL,NULL,NULL
willisc01,Rookie of the Year,1999,NL,NULL,NULL
delgaca01,Silver Slugger,1999,AL,NULL,1B
alomaro01,Silver Slugger,1999,AL,NULL,2B
palmede01,Silver Slugger,1999,AL,NULL,3B
rodriiv01,Silver Slugger,1999,AL,NULL,C
palmera01,Silver Slugger,1999,AL,NULL,DH
greensh01,Silver Slugger,1999,AL,NULL,OF
griffke02,Silver Slugger,1999,AL,NULL,OF
ramirma02,Silver Slugger,1999,AL,NULL,OF
rodrial01,Silver Slugger,1999,AL,NULL,SS
bagweje01,Silver Slugger,1999,NL,NULL,1B
alfoned01,Silver Slugger,1999,NL,NULL,2B
jonesch06,Silver Slugger,1999,NL,NULL,3B
piazzmi01,Silver Slugger,1999,NL,NULL,C
guerrvl01,Silver Slugger,1999,NL,NULL,OF
sosasa01,Silver Slugger,1999,NL,NULL,OF
walkela01,Silver Slugger,1999,NL,NULL,OF
hamptmi01,Silver Slugger,1999,NL,NULL,P
larkiba01,Silver Slugger,1999,NL,NULL,SS
palmera01,TSN All-Star,1999,AL,NULL,1B
alomaro01,TSN All-Star,1999,AL,NULL,2B
palmede01,TSN All-Star,1999,AL,NULL,3B
rodriiv01,TSN All-Star,1999,AL,NULL,C
moyerja01,TSN All-Star,1999,AL,NULL,LHP
greensh01,TSN All-Star,1999,AL,NULL,OF
griffke02,TSN All-Star,1999,AL,NULL,OF
ramirma02,TSN All-Star,1999,AL,NULL,OF
martipe02,TSN All-Star,1999,AL,NULL,RHP
garcino01,TSN All-Star,1999,AL,NULL,SS
bagweje01,TSN All-Star,1999,NL,NULL,1B
alfoned01,TSN All-Star,1999,NL,NULL,2B
jonesch06,TSN All-Star,1999,NL,NULL,3B
piazzmi01,TSN All-Star,1999,NL,NULL,C
hamptmi01,TSN All-Star,1999,NL,NULL,LHP
guerrvl01,TSN All-Star,1999,NL,NULL,OF
sosasa01,TSN All-Star,1999,NL,NULL,OF
walkela01,TSN All-Star,1999,NL,NULL,OF
limajo01,TSN All-Star,1999,NL,NULL,RHP
larkiba01,TSN All-Star,1999,NL,NULL,SS
riverma01,TSN Fireman of the Year,1999,AL,NULL,NULL
urbinug01,TSN Fireman of the Year,1999,NL,NULL,NULL
palmera01,TSN Major League Player of the Year,1999,ML,NULL,NULL
martipe02,TSN Pitcher of the Year,1999,AL,NULL,NULL
hamptmi01,TSN Pitcher of the Year,1999,NL,NULL,NULL
riverma01,World Series MVP,1999,ML,NULL,NULL
justida01,ALCS MVP,2000,AL,NULL,NULL
jeterde01,All-Star Game MVP,2000,ML,NULL,NULL
jeterde01,Babe Ruth Award,2000,AL,NULL,SS
stottto01,Branch Rickey Award,2000,ML,NULL,NULL
martipe02,Cy Young Award,2000,AL,NULL,NULL
johnsra05,Cy Young Award,2000,NL,NULL,NULL
olerujo01,Gold Glove,2000,AL,NULL,1B
alomaro01,Gold Glove,2000,AL,NULL,2B
frymatr01,Gold Glove,2000,AL,NULL,3B
rodriiv01,Gold Glove,2000,AL,NULL,C
dyeje01,Gold Glove,2000,AL,NULL,OF
erstada01,Gold Glove,2000,AL,NULL,OF
willibe02,Gold Glove,2000,AL,NULL,OF
rogerke01,Gold Glove,2000,AL,NULL,P
vizquom01,Gold Glove,2000,AL,NULL,SS
snowjt01,Gold Glove,2000,NL,NULL,1B
reesepo01,Gold Glove,2000,NL,NULL,2B
rolensc01,Gold Glove,2000,NL,NULL,3B
mathemi01,Gold Glove,2000,NL,NULL,C
edmonji01,Gold Glove,2000,NL,NULL,OF
finlest01,Gold Glove,2000,NL,NULL,OF
jonesan01,Gold Glove,2000,NL,NULL,OF
maddugr01,Gold Glove,2000,NL,NULL,P
perezne01,Gold Glove,2000,NL,NULL,SS
delgaca01,Hank Aaron Award,2000,AL,NULL,1B
heltoto01,Hank Aaron Award,2000,NL,NULL,1B
giambja01,Hutch Award,2000,ML,NULL,NULL
stottto01,Lou Gehrig Memorial Award,2000,ML,NULL,NULL
giambja01,Most Valuable Player,2000,AL,NULL,NULL
kentje01,Most Valuable Player,2000,NL,NULL,NULL
hamptmi01,NLCS MVP,2000,NL,NULL,NULL
leiteal01,Roberto Clemente Award,2000,ML,NULL,NULL
jonesto02,Rolaids Relief Man Award,2000,AL,NULL,NULL
alfonan01,Rolaids Relief Man Award,2000,NL,NULL,NULL
sasakka01,Rookie of the Year,2000,AL,NULL,NULL
furcara01,Rookie of the Year,2000,NL,NULL,NULL
delgaca01,Silver Slugger,2000,AL,NULL,1B
alomaro01,Silver Slugger,2000,AL,NULL,2B
glaustr01,Silver Slugger,2000,AL,NULL,3B
posadjo01,Silver Slugger,2000,AL,NULL,C
thomafr04,Silver Slugger,2000,AL,NULL,DH
erstada01,Silver Slugger,2000,AL,NULL,OF
ordonma01,Silver Slugger,2000,AL,NULL,OF
ramirma02,Silver Slugger,2000,AL,NULL,OF
rodrial01,Silver Slugger,2000,AL,NULL,SS
heltoto01,Silver Slugger,2000,NL,NULL,1B
kentje01,Silver Slugger,2000,NL,NULL,2B
jonesch06,Silver Slugger,2000,NL,NULL,3B
piazzmi01,Silver Slugger,2000,NL,NULL,C
bondsba01,Silver Slugger,2000,NL,NULL,OF
guerrvl01,Silver Slugger,2000,NL,NULL,OF
sosasa01,Silver Slugger,2000,NL,NULL,OF
hamptmi01,Silver Slugger,2000,NL,NULL,P
renteed01,Silver Slugger,2000,NL,NULL,SS
delgaca01,TSN All-Star,2000,AL,NULL,1B
alomaro01,TSN All-Star,2000,AL,NULL,2B
frymatr01,TSN All-Star,2000,AL,NULL,3B
posadjo01,TSN All-Star,2000,AL,NULL,C
wellsda01,TSN All-Star,2000,AL,NULL,LHP
erstada01,TSN All-Star,2000,AL,NULL,OF
ordonma01,TSN All-Star,2000,AL,NULL,OF
willibe02,TSN All-Star,2000,AL,NULL,OF
martipe02,TSN All-Star,2000,AL,NULL,RHP
rodrial01,TSN All-Star,2000,AL,NULL,SS
heltoto01,TSN All-Star,2000,NL,NULL,1B
kentje01,TSN All-Star,2000,NL,NULL,2B
jonesch06,TSN All-Star,2000,NL,NULL,3B
piazzmi01,TSN All-Star,2000,NL,NULL,C
glavito02,TSN All-Star,2000,NL,NULL,LHP
bondsba01,TSN All-Star,2000,NL,NULL,OF
guerrvl01,TSN All-Star,2000,NL,NULL,OF
sosasa01,TSN All-Star,2000,NL,NULL,OF
maddugr01,TSN All-Star,2000,NL,NULL,RHP
renteed01,TSN All-Star,2000,NL,NULL,SS
jonesto02,TSN Fireman of the Year,2000,AL,NULL,NULL
alfonan01,TSN Fireman of the Year,2000,NL,NULL,NULL
delgaca01,TSN Major League Player of the Year,2000,ML,NULL,NULL
martipe02,TSN Pitcher of the Year,2000,AL,NULL,NULL
glavito02,TSN Pitcher of the Year,2000,NL,NULL,NULL
jeterde01,World Series MVP,2000,ML,NULL,NULL
pettian01,ALCS MVP,2001,AL,NULL,NULL
ripkeca01,All-Star Game MVP,2001,ML,NULL,NULL
johnsra05,Babe Ruth Award,2001,NL,Y,P
schilcu01,Babe Ruth Award,2001,NL,Y,P
schilcu01,Branch Rickey Award,2001,ML,NULL,NULL
clemero02,Cy Young Award,2001,AL,NULL,NULL
johnsra05,Cy Young Award,2001,NL,NULL,NULL
mientdo01,Gold Glove,2001,AL,NULL,1B
alomaro01,Gold Glove,2001,AL,NULL,2B
chaveer01,Gold Glove,2001,AL,NULL,3B
rodriiv01,Gold Glove,2001,AL,NULL,C
camermi01,Gold Glove,2001,AL,NULL,OF
hunteto01,Gold Glove,2001,AL,NULL,OF
suzukic01,Gold Glove,2001,AL,NULL,OF
mussimi01,Gold Glove,2001,AL,NULL,P
vizquom01,Gold Glove,2001,AL,NULL,SS
heltoto01,Gold Glove,2001,NL,NULL,1B
vinafe01,Gold Glove,2001,NL,NULL,2B
rolensc01,Gold Glove,2001,NL,NULL,3B
ausmubr01,Gold Glove,2001,NL,NULL,C
edmonji01,Gold Glove,2001,NL,NULL,OF
jonesan01,Gold Glove,2001,NL,NULL,OF
walkela01,Gold Glove,2001,NL,NULL,OF
maddugr01,Gold Glove,2001,NL,NULL,P
cabreor01,Gold Glove,2001,NL,NULL,SS
rodrial01,Hank Aaron Award,2001,AL,NULL,SS
bondsba01,Hank Aaron Award,2001,NL,NULL,OF
schilcu01,Hutch Award,2001,ML,NULL,NULL
francjo01,Lou Gehrig Memorial Award,2001,ML,NULL,NULL
suzukic01,Most Valuable Player,2001,AL,NULL,NULL
bondsba01,Most Valuable Player,2001,NL,NULL,NULL
counscr01,NLCS MVP,2001,NL,NULL,NULL
schilcu01,Roberto Clemente Award,2001,ML,NULL,NULL
riverma01,Rolaids Relief Man Award,2001,AL,NULL,NULL
benitar01,Rolaids Relief Man Award,2001,NL,NULL,NULL
suzukic01,Rookie of the Year,2001,AL,NULL,NULL
pujolal01,Rookie of the Year,2001,NL,NULL,NULL
giambja01,Silver Slugger,2001,AL,NULL,1B
boonebr01,Silver Slugger,2001,AL,NULL,2B
glaustr01,Silver Slugger,2001,AL,NULL,3B
posadjo01,Silver Slugger,2001,AL,NULL,C
martied01,Silver Slugger,2001,AL,NULL,DH
gonzaju03,Silver Slugger,2001,AL,NULL,OF
ramirma02,Silver Slugger,2001,AL,NULL,OF
suzukic01,Silver Slugger,2001,AL,NULL,OF
rodrial01,Silver Slugger,2001,AL,NULL,SS
heltoto01,Silver Slugger,2001,NL,NULL,1B
kentje01,Silver Slugger,2001,NL,NULL,2B
pujolal01,Silver Slugger,2001,NL,NULL,3B
piazzmi01,Silver Slugger,2001,NL,NULL,C
bondsba01,Silver Slugger,2001,NL,NULL,OF
gonzalu01,Silver Slugger,2001,NL,NULL,OF
sosasa01,Silver Slugger,2001,NL,NULL,OF
hamptmi01,Silver Slugger,2001,NL,NULL,P
aurilri01,Silver Slugger,2001,NL,NULL,SS
thomeji01,TSN All-Star,2001,AL,NULL,1B
boonebr01,TSN All-Star,2001,AL,NULL,2B
glaustr01,TSN All-Star,2001,AL,NULL,3B
posadjo01,TSN All-Star,2001,AL,NULL,C
martied01,TSN All-Star,2001,AL,NULL,DH
muldema01,TSN All-Star,2001,AL,NULL,LHP
gonzaju03,TSN All-Star,2001,AL,NULL,OF
ramirma02,TSN All-Star,2001,AL,NULL,OF
suzukic01,TSN All-Star,2001,AL,NULL,OF
clemero02,TSN All-Star,2001,AL,NULL,RHP
rodrial01,TSN All-Star,2001,AL,NULL,SS
heltoto01,TSN All-Star,2001,NL,NULL,1B
biggicr01,TSN All-Star,2001,NL,NULL,2B
jonesch06,TSN All-Star,2001,NL,NULL,3B
piazzmi01,TSN All-Star,2001,NL,NULL,C
johnsra05,TSN All-Star,2001,NL,NULL,LHP
bondsba01,TSN All-Star,2001,NL,NULL,OF
gonzalu01,TSN All-Star,2001,NL,NULL,OF
sosasa01,TSN All-Star,2001,NL,NULL,OF
schilcu01,TSN All-Star,2001,NL,NULL,RHP
aurilri01,TSN All-Star,2001,NL,NULL,SS
bondsba01,TSN Major League Player of the Year,2001,ML,NULL,NULL
clemero02,TSN Pitcher of the Year,2001,AL,NULL,NULL
schilcu01,TSN Pitcher of the Year,2001,NL,NULL,NULL
riverma01,TSN Reliever of the Year,2001,AL,NULL,NULL
benitar01,TSN Reliever of the Year,2001,NL,Y,NULL
nenro01,TSN Reliever of the Year,2001,NL,Y,NULL
johnsra05,World Series MVP,2001,ML,Y,NULL
schilcu01,World Series MVP,2001,ML,Y,NULL
kennead01,ALCS MVP,2002,AL,NULL,NULL
glaustr01,Babe Ruth Award,2002,AL,NULL,3B
valenbo02,Branch Rickey Award,2002,ML,NULL,NULL
zitoba01,Cy Young Award,2002,AL,NULL,NULL
johnsra05,Cy Young Award,2002,NL,NULL,NULL
olerujo01,Gold Glove,2002,AL,NULL,1B
boonebr01,Gold Glove,2002,AL,NULL,2B
chaveer01,Gold Glove,2002,AL,NULL,3B
molinbe01,Gold Glove,2002,AL,NULL,C
erstada01,Gold Glove,2002,AL,NULL,OF
hunteto01,Gold Glove,2002,AL,NULL,OF
suzukic01,Gold Glove,2002,AL,NULL,OF
rogerke01,Gold Glove,2002,AL,NULL,P
rodrial01,Gold Glove,2002,AL,NULL,SS
heltoto01,Gold Glove,2002,NL,NULL,1B
vinafe01,Gold Glove,2002,NL,NULL,2B
rolensc01,Gold Glove,2002,NL,NULL,3B
ausmubr01,Gold Glove,2002,NL,NULL,C
edmonji01,Gold Glove,2002,NL,NULL,OF
jonesan01,Gold Glove,2002,NL,NULL,OF
walkela01,Gold Glove,2002,NL,NULL,OF
maddugr01,Gold Glove,2002,NL,NULL,P
renteed01,Gold Glove,2002,NL,NULL,SS
rodrial01,Hank Aaron Award,2002,AL,NULL,Ss
bondsba01,Hank Aaron Award,2002,NL,NULL,OF
salmoti01,Hutch Award,2002,ML,NULL,NULL
graveda01,Lou Gehrig Memorial Award,2002,ML,NULL,NULL
tejadmi01,Most Valuable Player,2002,AL,NULL,NULL
bondsba01,Most Valuable Player,2002,NL,NULL,NULL
santibe01,NLCS MVP,2002,NL,NULL,NULL
johnsra05,Pitching Triple Crown,2002,NL,NULL,NULL
thomeji01,Roberto Clemente Award,2002,ML,NULL,NULL
kochbi01,Rolaids Relief Man Award,2002,AL,NULL,NULL
smoltjo01,Rolaids Relief Man Award,2002,NL,NULL,NULL
hinsker01,Rookie of the Year,2002,AL,NULL,NULL
jennija01,Rookie of the Year,2002,NL,NULL,NULL
giambja01,Silver Slugger,2002,AL,NULL,1B
soriaal01,Silver Slugger,2002,AL,NULL,2B
chaveer01,Silver Slugger,2002,AL,NULL,3B
posadjo01,Silver Slugger,2002,AL,NULL,C
ramirma02,Silver Slugger,2002,AL,NULL,DH
anderga01,Silver Slugger,2002,AL,NULL,OF
ordonma01,Silver Slugger,2002,AL,NULL,OF
willibe02,Silver Slugger,2002,AL,NULL,OF
rodrial01,Silver Slugger,2002,AL,NULL,SS
heltoto01,Silver Slugger,2002,NL,NULL,1B
kentje01,Silver Slugger,2002,NL,NULL,2B
rolensc01,Silver Slugger,2002,NL,NULL,3B
piazzmi01,Silver Slugger,2002,NL,NULL,C
bondsba01,Silver Slugger,2002,NL,NULL,OF
guerrvl01,Silver Slugger,2002,NL,NULL,OF
sosasa01,Silver Slugger,2002,NL,NULL,OF
hamptmi01,Silver Slugger,2002,NL,NULL,P
renteed01,Silver Slugger,2002,NL,NULL,SS
giambja01,TSN All-Star,2002,AL,NULL,1B
soriaal01,TSN All-Star,2002,AL,NULL,2B
chaveer01,TSN All-Star,2002,AL,NULL,3B
posadjo01,TSN All-Star,2002,AL,NULL,C
ramirma02,TSN All-Star,2002,AL,NULL,DH
zitoba01,TSN All-Star,2002,AL,NULL,LHP
anderga01,TSN All-Star,2002,AL,NULL,OF
hunteto01,TSN All-Star,2002,AL,NULL,OF
willibe02,TSN All-Star,2002,AL,NULL,OF
lowede01,TSN All-Star,2002,AL,NULL,RHP
rodrial01,TSN All-Star,2002,AL,NULL,SS
heltoto01,TSN All-Star,2002,NL,NULL,1B
kentje01,TSN All-Star,2002,NL,NULL,2B
rolensc01,TSN All-Star,2002,NL,NULL,3B
piazzmi01,TSN All-Star,2002,NL,NULL,C
johnsra05,TSN All-Star,2002,NL,NULL,LHP
bondsba01,TSN All-Star,2002,NL,NULL,OF
guerrvl01,TSN All-Star,2002,NL,NULL,OF
sosasa01,TSN All-Star,2002,NL,NULL,OF
schilcu01,TSN All-Star,2002,NL,NULL,RHP
renteed01,TSN All-Star,2002,NL,NULL,SS
rodrial01,TSN Major League Player of the Year,2002,ML,NULL,NULL
zitoba01,TSN Pitcher of the Year,2002,AL,NULL,NULL
schilcu01,TSN Pitcher of the Year,2002,NL,NULL,NULL
kochbi01,TSN Reliever of the Year,2002,AL,NULL,NULL
smoltjo01,TSN Reliever of the Year,2002,NL,NULL,NULL
glaustr01,World Series MVP,2002,ML,NULL,NULL
riverma01,ALCS MVP,2003,AL,NULL,NULL
anderga01,All-Star Game MVP,2003,ML,NULL,NULL
beckejo02,Babe Ruth Award,2003,NL,NULL,P
hemonro99,Branch Rickey Award,2003,ML,NULL,NULL
hallaro01,Cy Young Award,2003,AL,NULL,NULL
gagneer01,Cy Young Award,2003,NL,NULL,NULL
olerujo01,Gold Glove,2003,AL,NULL,1B
boonebr01,Gold Glove,2003,AL,NULL,2B
chaveer01,Gold Glove,2003,AL,NULL,3B
molinbe01,Gold Glove,2003,AL,NULL,C
camermi01,Gold Glove,2003,AL,NULL,OF
hunteto01,Gold Glove,2003,AL,NULL,OF
suzukic01,Gold Glove,2003,AL,NULL,OF
mussimi01,Gold Glove,2003,AL,NULL,P
rodrial01,Gold Glove,2003,AL,NULL,SS
leede02,Gold Glove,2003,NL,NULL,1B
castilu01,Gold Glove,2003,NL,NULL,2B
rolensc01,Gold Glove,2003,NL,NULL,3B
mathemi01,Gold Glove,2003,NL,NULL,C
cruzjo02,Gold Glove,2003,NL,NULL,OF
edmonji01,Gold Glove,2003,NL,NULL,OF
jonesan01,Gold Glove,2003,NL,NULL,OF
hamptmi01,Gold Glove,2003,NL,NULL,P
renteed01,Gold Glove,2003,NL,NULL,SS
rodrial01,Hank Aaron Award,2003,AL,NULL,NULL
pujolal01,Hank Aaron Award,2003,NL,NULL,NULL
moyerja01,Hutch Award,2003,ML,NULL,NULL
moyerja01,Lou Gehrig Memorial Award,2003,ML,NULL,NULL
rodrial01,Most Valuable Player,2003,AL,NULL,NULL
bondsba01,Most Valuable Player,2003,NL,NULL,NULL
rodriiv01,NLCS MVP,2003,NL,NULL,NULL
moyerja01,Roberto Clemente Award,2003,ML,NULL,NULL
foulkke01,Rolaids Relief Man Award,2003,AL,NULL,NULL
gagneer01,Rolaids Relief Man Award,2003,NL,NULL,NULL
berroan01,Rookie of the Year,2003,AL,NULL,NULL
willido03,Rookie of the Year,2003,NL,NULL,NULL
delgaca01,Silver Slugger,2003,AL,NULL,1B
boonebr01,Silver Slugger,2003,AL,NULL,2B
muellbi02,Silver Slugger,2003,AL,NULL,3B
posadjo01,Silver Slugger,2003,AL,NULL,C
martied01,Silver Slugger,2003,AL,NULL,DH
anderga01,Silver Slugger,2003,AL,NULL,OF
ramirma02,Silver Slugger,2003,AL,NULL,OF
wellsve01,Silver Slugger,2003,AL,NULL,OF
rodrial01,Silver Slugger,2003,AL,NULL,SS
heltoto01,Silver Slugger,2003,NL,NULL,1B
vidrojo01,Silver Slugger,2003,NL,NULL,2B
lowelmi01,Silver Slugger,2003,NL,NULL,3B
lopezja01,Silver Slugger,2003,NL,NULL,C
bondsba01,Silver Slugger,2003,NL,NULL,OF
pujolal01,Silver Slugger,2003,NL,NULL,OF
sheffga01,Silver Slugger,2003,NL,NULL,OF
hamptmi01,Silver Slugger,2003,NL,NULL,P
renteed01,Silver Slugger,2003,NL,NULL,SS
delgaca01,TSN All-Star,2003,AL,NULL,1B
boonebr01,TSN All-Star,2003,AL,NULL,2B
muellbi02,TSN All-Star,2003,AL,NULL,3B
posadjo01,TSN All-Star,2003,AL,NULL,C
thomafr04,TSN All-Star,2003,AL,NULL,DH
pettian01,TSN All-Star,2003,AL,NULL,LHP
anderga01,TSN All-Star,2003,AL,NULL,OF
ordonma01,TSN All-Star,2003,AL,NULL,OF
wellsve01,TSN All-Star,2003,AL,NULL,OF
hallaro01,TSN All-Star,2003,AL,NULL,RHP
rodrial01,TSN All-Star,2003,AL,NULL,SS
heltoto01,TSN All-Star,2003,NL,NULL,1B
gilesma01,TSN All-Star,2003,NL,NULL,2B
rolensc01,TSN All-Star,2003,NL,NULL,3B
lopezja01,TSN All-Star,2003,NL,NULL,C
wolfra02,TSN All-Star,2003,NL,NULL,LHP
bondsba01,TSN All-Star,2003,NL,NULL,OF
pujolal01,TSN All-Star,2003,NL,NULL,OF
sheffga01,TSN All-Star,2003,NL,NULL,OF
gagneer01,TSN All-Star,2003,NL,NULL,RHP
renteed01,TSN All-Star,2003,NL,NULL,SS
pujolal01,TSN Major League Player of the Year,2003,ML,NULL,NULL
hallaro01,TSN Pitcher of the Year,2003,AL,NULL,NULL
gagneer01,TSN Pitcher of the Year,2003,NL,NULL,NULL
foulkke01,TSN Reliever of the Year,2003,AL,NULL,NULL
gagneer01,TSN Reliever of the Year,2003,NL,NULL,NULL
beckejo02,World Series MVP,2003,ML,NULL,NULL
ortizda01,ALCS MVP,2004,AL,NULL,NULL
soriaal01,All-Star Game MVP,2004,ML,NULL,NULL
foulkke01,Babe Ruth Award,2004,AL,NULL,P
moyerja01,Branch Rickey Award,2004,ML,NULL,NULL
santajo01,Cy Young Award,2004,AL,NULL,NULL
clemero02,Cy Young Award,2004,NL,NULL,NULL
erstada01,Gold Glove,2004,AL,NULL,1B
boonebr01,Gold Glove,2004,AL,NULL,2B
chaveer01,Gold Glove,2004,AL,NULL,3B
rodriiv01,Gold Glove,2004,AL,NULL,C
hunteto01,Gold Glove,2004,AL,NULL,OF
suzukic01,Gold Glove,2004,AL,NULL,OF
wellsve01,Gold Glove,2004,AL,NULL,OF
rogerke01,Gold Glove,2004,AL,NULL,P
jeterde01,Gold Glove,2004,AL,NULL,SS
heltoto01,Gold Glove,2004,NL,NULL,1B
castilu01,Gold Glove,2004,NL,NULL,2B
rolensc01,Gold Glove,2004,NL,NULL,3B
mathemi01,Gold Glove,2004,NL,NULL,C
edmonji01,Gold Glove,2004,NL,NULL,OF
finlest01,Gold Glove,2004,NL,NULL,OF
jonesan01,Gold Glove,2004,NL,NULL,OF
maddugr01,Gold Glove,2004,NL,NULL,P
izturce01,Gold Glove,2004,NL,NULL,SS
ramirma02,Hank Aaron Award,2004,AL,NULL,NULL
bondsba01,Hank Aaron Award,2004,NL,NULL,NULL
hoffmtr01,Hutch Award,2004,ML,NULL,NULL
thomeji01,Lou Gehrig Memorial Award,2004,ML,NULL,NULL
guerrvl01,Most Valuable Player,2004,AL,NULL,NULL
bondsba01,Most Valuable Player,2004,NL,NULL,NULL
pujolal01,NLCS MVP,2004,NL,NULL,NULL
martied01,Roberto Clemente Award,2004,ML,NULL,NULL
riverma01,Rolaids Relief Man Award,2004,AL,NULL,NULL
gagneer01,Rolaids Relief Man Award,2004,NL,NULL,NULL
crosbbo01,Rookie of the Year,2004,AL,NULL,NULL
bayja01,Rookie of the Year,2004,NL,NULL,NULL
teixema01,Silver Slugger,2004,AL,NULL,1B
soriaal01,Silver Slugger,2004,AL,NULL,2B
morame01,Silver Slugger,2004,AL,NULL,3B
martivi01,Silver Slugger,2004,AL,Y,C
rodriiv01,Silver Slugger,2004,AL,Y,C
ortizda01,Silver Slugger,2004,AL,NULL,DH
guerrvl01,Silver Slugger,2004,AL,NULL,OF
ramirma02,Silver Slugger,2004,AL,NULL,OF
sheffga01,Silver Slugger,2004,AL,NULL,OF
tejadmi01,Silver Slugger,2004,AL,NULL,SS
pujolal01,Silver Slugger,2004,NL,NULL,1B
loretma01,Silver Slugger,2004,NL,NULL,2B
beltrad01,Silver Slugger,2004,NL,NULL,3B
estrajo01,Silver Slugger,2004,NL,NULL,C
abreubo01,Silver Slugger,2004,NL,NULL,OF
bondsba01,Silver Slugger,2004,NL,NULL,OF
edmonji01,Silver Slugger,2004,NL,NULL,OF
hernali01,Silver Slugger,2004,NL,NULL,P
wilsoja02,Silver Slugger,2004,NL,NULL,SS
konerpa01,TSN All-Star,2004,AL,NULL,1B
soriaal01,TSN All-Star,2004,AL,NULL,2B
morame01,TSN All-Star,2004,AL,NULL,3B
rodriiv01,TSN All-Star,2004,AL,NULL,C
ortizda01,TSN All-Star,2004,AL,NULL,DH
guerrvl01,TSN All-Star,2004,AL,NULL,OF
ramirma02,TSN All-Star,2004,AL,NULL,OF
suzukic01,TSN All-Star,2004,AL,NULL,OF
santajo01,TSN All-Star,2004,AL,NULL,P
tejadmi01,TSN All-Star,2004,AL,NULL,SS
pujolal01,TSN All-Star,2004,NL,NULL,1B
loretma01,TSN All-Star,2004,NL,NULL,2B
rolensc01,TSN All-Star,2004,NL,NULL,3B
estrajo01,TSN All-Star,2004,NL,NULL,C
bondsba01,TSN All-Star,2004,NL,NULL,OF
drewjd01,TSN All-Star,2004,NL,NULL,OF
edmonji01,TSN All-Star,2004,NL,NULL,OF
schmija01,TSN All-Star,2004,NL,NULL,P
renteed01,TSN All-Star,2004,NL,NULL,SS
bondsba01,TSN Major League Player of the Year,2004,ML,NULL,NULL
santajo01,TSN Pitcher of the Year,2004,AL,NULL,NULL
schmija01,TSN Pitcher of the Year,2004,NL,NULL,NULL
nathajo01,TSN Reliever of the Year,2004,AL,Y,NULL
riverma01,TSN Reliever of the Year,2004,AL,Y,NULL
ramirma02,World Series MVP,2004,ML,NULL,NULL
konerpa01,ALCS MVP,2005,AL,NULL,NULL
tejadmi01,All-Star Game MVP,2005,ML,NULL,NULL
dyeje01,Babe Ruth Award,2005,AL,NULL,OF
gonzalu01,Branch Rickey Award,2005,ML,NULL,NULL
giambja01,Comeback Player of the Year,2005,AL,NULL,NULL
griffke02,Comeback Player of the Year,2005,NL,NULL,NULL
colonba01,Cy Young Award,2005,AL,NULL,NULL
carpech01,Cy Young Award,2005,NL,NULL,NULL
teixema01,Gold Glove,2005,AL,NULL,1B
hudsoor01,Gold Glove,2005,AL,NULL,2B
chaveer01,Gold Glove,2005,AL,NULL,3B
varitja01,Gold Glove,2005,AL,NULL,C
hunteto01,Gold Glove,2005,AL,NULL,OF
suzukic01,Gold Glove,2005,AL,NULL,OF
wellsve01,Gold Glove,2005,AL,NULL,OF
rogerke01,Gold Glove,2005,AL,NULL,P
jeterde01,Gold Glove,2005,AL,NULL,SS
leede02,Gold Glove,2005,NL,NULL,1B
castilu01,Gold Glove,2005,NL,NULL,2B
lowelmi01,Gold Glove,2005,NL,NULL,3B
mathemi01,Gold Glove,2005,NL,NULL,C
abreubo01,Gold Glove,2005,NL,NULL,OF
edmonji01,Gold Glove,2005,NL,NULL,OF
jonesan01,Gold Glove,2005,NL,NULL,OF
maddugr01,Gold Glove,2005,NL,NULL,P
vizquom01,Gold Glove,2005,NL,NULL,SS
ortizda01,Hank Aaron Award,2005,AL,NULL,NULL
jonesan01,Hank Aaron Award,2005,NL,NULL,NULL
biggicr01,Hutch Award,2005,ML,NULL,NULL
